__time,/joint_states/_MSG_INDEX_,/joint_states/header/seq,/joint_states/header/stamp,/joint_states/theta1/effort,/joint_states/theta1/position,/joint_states/theta1/velocity,/joint_states/theta2/effort,/joint_states/theta2/position,/joint_states/theta2/velocity
1639605179.517014,500108.000000,86544.000000,1639605179.517014,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.519048,500109.000000,86545.000000,1639605179.519048,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.520005,500110.000000,86546.000000,1639605179.520005,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.520986,500111.000000,86547.000000,1639605179.520986,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.521996,500112.000000,86548.000000,1639605179.521996,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.523976,500113.000000,86549.000000,1639605179.523976,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.524971,500114.000000,86550.000000,1639605179.524971,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.525976,500115.000000,86551.000000,1639605179.525976,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.526981,500116.000000,86552.000000,1639605179.526981,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.528975,500117.000000,86553.000000,1639605179.528975,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.529994,500118.000000,86554.000000,1639605179.529994,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.530981,500119.000000,86555.000000,1639605179.530981,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.531969,500120.000000,86556.000000,1639605179.531969,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.533968,500121.000000,86557.000000,1639605179.533968,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.534987,500122.000000,86558.000000,1639605179.534987,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.535979,500123.000000,86559.000000,1639605179.535979,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.536978,500124.000000,86560.000000,1639605179.536978,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.538998,500125.000000,86561.000000,1639605179.538998,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.539982,500126.000000,86562.000000,1639605179.539982,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.541024,500127.000000,86563.000000,1639605179.541024,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.542011,500128.000000,86564.000000,1639605179.542011,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.543992,500129.000000,86565.000000,1639605179.543992,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.544974,500130.000000,86566.000000,1639605179.544974,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.545989,500131.000000,86567.000000,1639605179.545989,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.546976,500132.000000,86568.000000,1639605179.546976,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.548993,500133.000000,86569.000000,1639605179.548993,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.549998,500134.000000,86570.000000,1639605179.549998,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.550998,500135.000000,86571.000000,1639605179.550998,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.551982,500136.000000,86572.000000,1639605179.551982,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.553988,500137.000000,86573.000000,1639605179.553988,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.555021,500138.000000,86574.000000,1639605179.555021,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.555973,500139.000000,86575.000000,1639605179.555973,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.557022,500140.000000,86576.000000,1639605179.557022,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.559044,500141.000000,86577.000000,1639605179.559044,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.559981,500142.000000,86578.000000,1639605179.559981,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.560971,500143.000000,86579.000000,1639605179.560971,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.561975,500144.000000,86580.000000,1639605179.561975,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.563968,500145.000000,86581.000000,1639605179.563968,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.564980,500146.000000,86582.000000,1639605179.564980,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.565975,500147.000000,86583.000000,1639605179.565975,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.566999,500148.000000,86584.000000,1639605179.566999,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.568974,500149.000000,86585.000000,1639605179.568974,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.569965,500150.000000,86586.000000,1639605179.569965,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.570987,500151.000000,86587.000000,1639605179.570987,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.571979,500152.000000,86588.000000,1639605179.571979,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.573987,500153.000000,86589.000000,1639605179.573987,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.575013,500154.000000,86590.000000,1639605179.575013,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.575982,500155.000000,86591.000000,1639605179.575982,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
